recipient_location_id,name,active,recipient_id,address_id,category,textsearch,v1_id,phone,rec_name,created_at,updated_at,o_textsearch,line1,line2,city,state,census_tract_num,census_match,Updated Address?,Census/Address Match Type,Census State #,Census County#,Census Block#,,zip,geolocation,created_at_1,updated_at_1,textsearch_1,active_1,latitude,longitude,neighborhood,override,organization_size,clients,client_zipcode,links,comments,zip_poverty_rate,zip_median_income,zip_food_access,zip_food_access_rounded,1-low 2-ex. low,census_low_access,census_extremely_low_access,census_income,census_poverty_rate,urban_census_tract
265,Braddock,t,167,537,,,234,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,300 Holland Ave,,Braddock,PA,513800,Match,,Exact,42,3,2010,,15104,0101000020E610000068D0D03FC1F753C0F29881CAF8334440,17:14.9,40:06.9,,t,40.406,-79.8712,Braddock,f,,Braddock,15104,,No specific information found on web,33.4,25800,1.40613721,1,,1,0,24313,36.3,1
356,Braddock,t,44,4308,,,,,Carnegie Library,17:13.2,17:13.2,carnegi':1A 'librari':2A,419 Library Street,,Braddock,PA,513800,Match,,Exact,42,3,2037,,15104,0101000020E6100000CDDB227A63F753C091F4C4CE6F334440,57:32.0,57:32.0,,t,40.4018,-79.8654,Braddock,f,,Braddock,15104,https://www.carnegielibrary.org/,,33.4,25800,1.40613721,1,,1,0,24313,36.3,1
365,Braddock,t,236,4790,,,,,New Hope Baptist Church,31:59.2,31:59.2,baptist':3A 'church':4A 'hope':2A 'new':1A,"445 6th St,",,Braddock,PA,513800,Match,,Exact,42,3,2021,,15204,0101000020E6100000886AA56B81F753C0E2EA0088BB334440,36:48.2,36:48.2,,t,40.4042,-79.8673,Braddock,f,,Braddock,15204,https://www.thenhbc.com/thenhbc-about,,26.2,41388,1.20399218,1,,1,0,24313,36.3,1
15,Hawkins Village,t,5,287,,,10,,ACHA,17:12.4,17:12.4,acha':1A,7-F Hawkins Village,Kenmawr Ave,Rankin,PA,514000,Match,,Exact,42,3,1006,,15104,0101000020E6100000D404512F06F853C0B5AA21E2CF344440,17:12.5,24:48.2,,t,40.4126,-79.8754,Rankin,t,120,Allegheny County,15104,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,33.4,25800,1.40613721,1,,1,1,25679,44.9,1
60,Rankin,t,17,332,,,292,,Angel's Place,17:12.9,17:12.9,angel':1A 'place':3A,2538 Woodstock Ave,,Rankin,PA,515100,No_Match,,,42,3,,,15218,0101000020E6100000C74B378941F853C0C5AC174339354440,17:12.9,38:20.5,,t,40.4158,-79.879,Pittsburgh,f,,Swissvale,15218,http://www.angelsplacepgh.org/families.html#.W0UWMdhKifU,,13.9,50154,0.72611765,1,,1,0,45083,20,1
302,,t,191,574,,,261,,Swissvale Cares,17:15.2,17:15.2,care':2A 'swissval':1A,2028 Noble Street,,Swissvale,PA,515100,Match,,Exact,42,3,2010,,15218,0101000020E6100000F1DEAC1CB5F853C0ECCF8FD0E0354440,17:15.2,43:40.2,,t,40.4209,-79.8861,Pittsburgh,f,,Swissvale,15218 15104 15120 15221,https://pa211sw.communityos.org/zf/profile/service/id/1919457,,3.2,111636,1.064537,1,,1,0,45083,20,1
119,Swissvale Senior Center,t,66,391,,,62,,Eastern Area Adult Services,17:13.5,17:13.5,adult':3A 'area':2A 'eastern':1A 'servic':4A,7350 McClure Avenue,,Pittsburgh,PA,515300,Match,,Exact,42,3,2000,,15218,0101000020E61000001B4CC3F011F953C0D21DC4CE14364440,17:13.5,38:52.1,,t,40.4225,-79.8917,Pittsburgh,f,,Swissvale,15218,http://eaas.net/,,13.9,50154,1.75533791,2,,1,0,49079,22.4,1
303,,t,192,575,,,252,,Swissvale Community Garden,17:15.2,17:15.2,communiti':2A 'garden':3A 'swissval':1A,7101 Denniston Ave,,Swissvale,PA,515300,No_Match,,,42,3,,,15218,0101000020E6100000E894FCB2FFF853C0D4C1D0716C354440,17:15.2,40:27.8,,t,40.4252,-79.8872,Swissvale,t,,Swissvale,15218,http://www.swissvalegarden.com/,,13.9,50154,0.84608484,1,,1,0,49079,22.4,1
312,,t,201,584,,,211,,Union Baptist Church,17:15.3,17:15.3,baptist':2A 'church':3A 'union':1A,2117 Collingwood Ave,,Swissvale,PA,515300,Match,,Exact,42,3,1026,,15218,0101000020E6100000B476DB85E6F853C01A170E8464354440,17:15.3,40:32.6,,t,40.4171,-79.8891,Pittsburgh,f,,Swissvale,15218,http://www.unionbaptistpgh.org/about-us/our-church/,,13.9,50154,0.84608484,1,,1,0,49079,22.4,1
423,Swissvale,t,44,5536,,,,1.41E+10,Carnegie Library,17:13.2,17:13.2,carnegi':1A 'librari':2A,"1800 Monongahela Ave,",,Pittsburgh,PA,515300,Match,,Exact,42,3,2000,,15218,0101000020E61000002575029A08F953C04277499C15364440,10:22.8,10:22.8,,t,40.4225,-79.8912,Pittsburgh,f,,Swissvale,15218,https://www.carnegielibrary.org/,,13.9,50154,1.09953476,1,,1,0,49079,22.4,1
77,,t,33,349,,,45,,Braddock Senior Center,17:13.1,17:13.1,braddock':1A 'center':3A 'senior':2A,3000 Locust Street,,Braddock,PA,517000,No_Match,,,42,3,,,15221,0101000020E6100000B011D26490F653C057A945E977344440,17:13.1,56:25.7,,t,40.4099,-79.8526,Pittsburgh,f,300,Allegheny County,15221,https://pa211sw.communityos.org/zf/profile/service/id/873405,,19.7,40275,1.40613721,1,,1,0,66250,20.4,1
117,Brinton Towers,t,66,389,,,185,,Eastern Area Adult Services,17:13.5,17:13.5,adult':3A 'area':2A 'eastern':1A 'servic':4A,3000 Locust St.,,Braddock Hills,PA,517000,No_Match,,,42,3,,,15221,0101000020E61000000ABFD4CF9BF653C08D976E1283344440,17:13.5,38:50.9,,t,40.4103,-79.8533,Pittsburgh,f,,Allegheny County,15221,http://eaas.net/,,19.7,40275,1.01005951,1,,1,0,66250,20.4,1
118,North Braddock,t,66,390,,,63,,Eastern Area Adult Services,17:13.5,17:13.5,adult':3A 'area':2A 'eastern':1A 'servic':4A,Braddock Hills Center,3000 Locust Street,Pittsburgh,PA,517000,No_Match,,,42,3,,,15221,0101000020E61000000ABFD4CF9BF653C08D976E1283344440,17:13.5,38:51.5,,t,40.4103,-79.8533,Pittsburgh,f,,Allegheny County,15221,http://eaas.net/,,19.7,40275,0.84608484,1,,1,0,66250,20.4,1
370,Monroeville,t,242,4935,,,,,Forbes Family Medicine,28:54.7,28:54.7,famili':2A 'forb':1A 'medicin':3A,2550 Mosside Blvd,Suite 500,Monroeville,PA,521301,Match,,Exact,42,3,4001,,15146,0101000020E61000004A0790462AF053C04BF95AE1A7364440,29:42.4,30:09.5,,t,40.427,-79.7526,Monroe Heights,f,,Monroeville,15146,https://doctor.webmd.com/practice/forbes-family-medicine-669d8431-f3a2-e211-b0df-001f29e3eb44-overview,,8.4,58600,1.86013646,2,,1,1,71776,11.9,1
107,,t,56,379,,,189,,Crossroads Church,17:13.4,17:13.4,church':2A 'crossroad':1A,2310 Haymaker Rd,,Monroeville,PA,521402,Match,,Exact,42,3,2005,,15146,0101000020E610000099F5622827F053C05B25581CCE344440,17:13.4,38:45.5,,t,40.4125,-79.7524,Monroe Heights,f,,Monroeville,15146,http://www.crossroadspresbyterian.com/,Food Pantry Located,8.4,58600,0.61441231,1,,1,1,106736,5.3,1
46,Lincoln Park Family Center,t,8,318,,,35,,AIU,17:12.8,17:12.8,aiu':1A,7300 Ridgeview,,Penn Hills,PA,523100,Match,,Non_Exact,42,3,4033,,15235,0101000020E6100000A69BC420B0F853C0B2BAD573D23B4440,17:12.8,38:12.9,,t,40.4674,-79.8857,Lincoln Park,f,1000,Lincoln Park,15235,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastAllegheny-FCnews-June2017.pdf,Lincoln Park Family Center,10.3,53259,1.06357444,1,,1,1,41843,16.7,1
187,,t,113,459,,,236,,Lincoln Park Community Center,17:14.2,17:14.2,center':4A 'communiti':3A 'lincoln':1A 'park':2A,7300 Ridgeview Ave,,Penn Hills,PA,523100,Match,,Exact,42,3,4033,,15235,0101000020E6100000A69BC420B0F853C0B2BAD573D23B4440,17:14.2,39:27.1,,t,40.4674,-79.8857,Lincoln Park,f,,"Penn Hills, Verona Hills",15235,https://lincolnparkcommunitycenter.com/,,10.3,53259,1.73712493,2,,1,1,41843,16.7,1
232,Penn Hills,t,144,504,,,117,,Petra Ministries,17:14.6,17:14.6,ministri':2A 'petra':1A,235 Eastgate Dr,,Pittsburgh,PA,523100,No_Match,,,42,3,,,15235,0101000020E610000044DD0720B5F753C048F949B54F3B4440,17:14.6,39:50.6,,t,40.4634,-79.8704,Penn Hills,f,98,Penn Hills,15235,https://petranation.org/aboutus/,,10.3,53259,1.73712493,2,,1,1,41843,16.7,1
351,Penn Hills,t,227,623,,,162,,Zion Lutheran Church,17:15.6,17:15.6,church':3A 'lutheran':2A 'zion':1A,11609 Frankstown Road,,Pittsburgh,PA,523300,No_Match,,,42,3,,,15235,0101000020E6100000A96A82A8FBF453C096CFF23CB83B4440,17:15.6,40:54.6,,t,40.4666,-79.8279,Pittsburgh,f,,Penn Hills,15235,http://www.zionpennhills.org/index.html,,10.3,53259,1.73712493,2,,1,1,66029,10.8,1
18,Jefferson Manor,t,5,290,,,24,,ACHA,17:12.4,17:12.4,acha':1A,201 Jefferson Road,,Penn Hills,PA,523600,Match,,Exact,42,3,2000,,15235,0101000020E6100000FF959526A5F453C0B3B5BE48683B4440,17:12.5,37:57.8,,t,40.4641,-79.8226,Penn Hills,f,118.75,Allegheny County,15235,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,10.3,53259,1.73712493,2,,1,1,75041,5.7,1
390,Hulton Arbors,t,239,5126,,,,1.41E+10,Arbor Management,23:18.6,23:18.6,arbor':1A 'manag':2A,815 Arbor Lane,,Verona,PA,523701,Match,,Exact,42,3,1000,,15147,0101000020E6100000458C8D2F90F353C06E8AC745B5414440,30:37.1,30:37.1,,t,40.5133,-79.8057,Verona,f,,Milltown,15147,,Hulton Arbors,11.6,48977,1.23594862,1,,1,1,65826,10.4,1
62,Wildlife Center,t,18,334,,,38,,Animal Rescue League,17:12.9,17:12.9,anim':1A 'leagu':3A 'rescu':2A,6000 Verona Rd,,Verona,PA,523800,Match,,Exact,42,3,1003,,15147,0101000020E610000005C58F3177F553C089247A19C53E4440,17:12.9,38:21.7,,t,40.4904,-79.8354,Shannon Heights,f,,Shannon Heights,15147,https://www.humaneanimalrescue.org/about-us/our-story/,Wildlife Center,11.6,48977,0.13114286,0,,1,1,74293,3.3,1
259,,t,165,531,,,198,,Rosedale Food Pantry,17:14.8,17:14.8,food':2A 'pantri':3A 'rosedal':1A,5501 3rd St,,Verona,PA,523800,Match,,Exact,42,3,4031,,15147,0101000020E6100000807D74EACAF553C08BE07F2BD93D4440,17:14.8,40:03.7,,t,40.4832,-79.8405,Verona,f,,Penn Hills Plum Oakmont Verona Blawnox,15147,https://www.rosedalefoodbank.org/who-we-serve,,11.6,48977,1.69517319,2,,1,1,74293,3.3,1
391,,t,253,5127,,,,,Veltre's Community Event,33:30.9,33:30.9,communiti':3A 'event':4A 'veltr':1A,324 Coxcomb Hill,,Plum,PA,526101,No_Match,,,42,3,,,15068,0101000020E61000005605B4BE12F253C05F6C109CE9434440,33:49.2,33:49.2,,t,40.5306,-79.7824,New Kensington,f,,New Kensington,15068,https://www.veltresweddingandeventcenter.com/our-story,,15.9,48450,0.13114286,0,,1,1,100701,3.8,1
240,,t,152,512,,,231,,Plum Food Pantry,17:14.7,17:14.7,food':2A 'pantri':3A 'plum':1A,81 Sandune Drive,,Pittsburgh,PA,526302,Match,,Exact,42,3,3000,,15239,0101000020E6100000B7B41A12F7EC53C0C11C3D7E6F3B4440,17:14.7,39:54.3,,t,40.4643,-79.7026,Holiday Park,f,,Plum,15239,http://www.holidayparkumc.org/plum-food-pantry/,,4.9,69028,1.57538731,2,,1,0,68950,3,1
195,,t,121,467,,,99,,Mckeesport School District,17:14.2,17:14.2,district':3A 'mckeesport':1A 'school':2A,1510 Versailles Ave,,Pittsburgh,PA,550900,No_Match,,,42,3,,,15132,0101000020E61000001B81785DBFF653C07FD93D79582C4440,17:14.2,39:31.6,,t,40.3465,-79.8554,McKeesport,f,50,"Dravosburg, McKeesport, SouthVersailles, Versailles, White Oak",15132,https://www.mckasd.net/Domain/41,,31.7,27700,1.06357444,1,,1,0,29083,29.8,1
198,Mckeesport,t,122,470,,,100,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,1406 Cornell St,,Mckeesport,PA,550900,Match,,Exact,42,3,2037,,15132,0101000020E610000049F4328AE5F653C0DC114E0B5E2C4440,17:14.3,39:33.0,,t,40.3466,-79.8578,McKeesport,f,50,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,0,29083,29.8,1
306,,t,195,578,,,337,,The Grandview Apartments,17:15.2,17:15.2,apart':3A 'grandview':2A,2915 Grandview Ave,,McKeesport,PA,551300,Match,,Exact,42,3,2005,,15132,0101000020E6100000795CAF447BF553C04B299E69782A4440,17:15.2,46:13.7,,t,40.3318,-79.8356,McKeesport,f,,McKeesport,15132,https://www.apartmentfinder.com/Pennsylvania/Mckeesport-Apartments/Grand-View-Apartments,,31.7,27700,1.06357444,1,,1,0,58897,14.1,1
47,Mckeesport Family Center,t,8,319,,,31,,AIU,17:12.8,17:12.8,aiu':1A,339 Fifth Avenue,,McKeesport,PA,551900,Match,,Exact,42,3,2040,,15132,0101000020E6100000336DFFCA4AF753C054573ECBF32C4440,17:12.8,38:13.4,,t,40.3512,-79.8639,McKeesport,f,750,McKeesport,15132,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastAllegheny-FCnews-June2017.pdf,McKeesport Family Center,31.7,27700,1.15066501,1,,1,0,16500,50.6,1
53,Downtown McKeesport,t,11,325,,,214,,Action Housing,17:12.9,17:12.9,action':1A 'hous':2A,523 Sinclair Street,,McKeesport,PA,551900,Match,,Exact,42,3,2037,,15132,0101000020E6100000091B9E5E29F753C01BD82AC1E22C4440,17:12.9,38:16.5,,t,40.3507,-79.8619,McKeesport,f,,Pittsburgh,15132,http://actionhousing.org/index.php/about-us,,31.7,27700,0.7695376,1,,1,0,16500,50.6,1
173,,t,100,445,,,250,,Judah Ministries,17:14.0,17:14.0,judah':1A 'ministri':2A,525 Market Street,,Mckeesport,PA,551900,Match,,Exact,42,3,2051,,15232,0101000020E6100000E81339BD6BF753C06204F460CB2C4440,17:14.0,03:42.0,,t,40.35,-79.866,McKeesport,t,,McKeesport,15232,https://judahministries.net/locations/,,19,49882,0.15846712,0,,1,0,16500,50.6,1
175,,t,102,447,,,170,,Kiesel Christian Kitchen,17:14.0,54:04.5,christian':2A 'kiesel':1A 'kitchen':3A,218 Fifth Ave,,McKeesport,PA,551900,Match,,Exact,42,3,2047,,15132,0101000020E61000001D38674469F753C0A20BEA5BE62C4440,17:14.0,39:21.2,,t,40.3508,-79.8658,McKeesport,f,,McKeesport,15132,,No specific information found on web,31.7,27700,1.06357444,1,,1,0,16500,50.6,1
350,McKeesport,t,226,622,,,173,,McKeesport Downtown Housing,17:15.6,39:33.6,downtown':2A 'hous':3A 'mckeesport':1A,523 Sinclair Street,,McKeesport,PA,551900,Match,,Exact,42,3,2037,,15132,0101000020E6100000091B9E5E29F753C01BD82AC1E22C4440,17:15.6,40:54.1,,t,40.3507,-79.8619,McKeesport,f,,McKeesport,15132,https://www.shelterlistings.org/details/36116/,,31.7,27700,1.06357444,1,,1,0,16500,50.6,1
167,McKeesport,t,94,439,,,206,,Intersection,17:14.0,17:14.0,intersect':1A,115 SEVENTH AVENUE,,McKeesport,PA,552100,Match,,Non_Exact,42,3,1058,,15134,0101000020E6100000BD35B05582F753C0CD751A69A92C4440,17:14.0,39:17.5,,t,40.3489,-79.8673,McKeesport,f,,McKeesport,15134,http://www.intersection-mckeesport.org/,,,,1,1,,1,0,15573,70.6,1
271,McKeesport,t,167,543,,,186,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,821 Walnut Street,,McKeesport,PA,552100,Match,,Exact,42,3,1025,,15132,0101000020E61000004CFDBCA948F753C00647C9AB732C4440,17:14.9,40:10.2,,t,40.3473,-79.8638,McKeesport,f,,McKeesport,15134,https://wpa.salvationarmy.org/WesternPennsylvania/mckeesport,,,,1,1,,1,0,15573,70.6,1
311,text/call 412-277-3831 for info,t,200,583,,,193,,Two Stops in McKeesport,17:15.3,17:15.3,mckeesport':4A 'stop':2A 'two':1A,131 Walnut Street,,McKeesport,PA,552400,No_Match,,,42,3,,,15131,0101000020E6100000D252793BC2F353C0DD240681952B4440,17:15.3,40:32.1,,t,40.3405,-79.8087,Allegheny County,f,,McKeesport,15218,,No specific information found on web,13.9,50154,0.84608484,1,,1,1,59044,24,1
9,Dumplin Hall,t,5,281,,,21,,ACHA,17:12.4,17:12.4,acha':1A,502 Hay Street,,Wilkinsburg,PA,560400,Match,,Exact,42,3,2019,,15221,0101000020E6100000B0389CF9D5F853C0B1F9B83654384440,17:12.4,37:53.0,,t,40.4401,-79.8881,Pittsburgh,f,60,Allegheny County,15221,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,19.7,40275,1.01005951,1,,0,0,31976,27.4,1
50,Wilkinsburg Family Center,t,8,322,,,34,,AIU,17:12.8,17:12.8,aiu':1A,907 West Street,,Wilkinsburg,PA,560400,Match,,Exact,42,3,1016,,15221,0101000020E610000042EC4CA1F3F853C00DAB7823F3384440,17:12.8,38:15.1,,t,40.4449,-79.8899,Pittsburgh,f,225,Wilkinsburgh,15221,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastHills-FSCnews_Feb2017.pdf,East Hills Family Center,19.7,40275,0.61441231,1,,0,0,31976,27.4,1
207,Generations,t,123,479,,,225,,Mercy Community Health,17:14.4,17:14.4,communiti':2A 'health':3A 'merci':1A,700 Wood St,,Wilkinsburg,PA,560600,Match,,Exact,42,3,1021,,15221,0101000020E6100000FFB27BF2B0F853C0EAB298D87C384440,17:14.4,39:38.2,,t,40.4413,-79.8858,Pittsburgh,f,,Pittsburgh,15221,https://www.pittsburghmercy.org/about/who-we-are/,,19.7,40275,1.01005951,1,,0,0,34904,18.2,1
226,Generations,t,138,498,,,106,,Operation Safety Net,17:14.5,17:14.5,net':3A 'oper':1A 'safeti':2A,700 Wood St.,,Wilkinsburg,PA,560600,Match,,Exact,42,3,1021,,15221,0101000020E6100000FFB27BF2B0F853C0EAB298D87C384440,17:14.5,39:47.4,,t,40.4413,-79.8858,Pittsburgh,f,,Allegheny County,15221,https://www.pittsburghmercy.org/homeless-services/pittsburgh-mercys-operation-safety-net/,,19.7,40275,1.01005951,1,,0,0,34904,18.2,1
357,Wilkinsburg,t,231,4441,1,,,1.41E+10,Wilkinsburg Community Ministry,33:32.5,33:32.5,communiti':2A 'ministri':3A 'wilkinsburg':1A,702 Wood St,,Wilkinsburg,PA,560600,Match,,Exact,42,3,1021,,15221,0101000020E6100000299485AFAFF853C09BADBCE47F384440,34:17.1,44:49.6,,t,40.4414,-79.8857,Pittsburgh,f,,Wilkinsburg,15221,http://wcm15221.org/,,19.7,40275,1.01005951,1,,0,0,34904,18.2,1
379,,t,249,4992,1,,,1.41E+10,St. James Ministries,01:06.7,01:06.7,jame':2A 'ministri':3A 'st':1A,723 Rebecca Ave.,,Pittsburgh,PA,560600,Match,,Exact,42,3,2005,,15221,0101000020E610000099F8FE61A6F853C02359767753384440,01:44.9,01:44.9,,t,40.44,-79.8852,Pittsburgh,f,,Wilkinsburgh,15221,"https://www.google.com/maps/place/St.+James+Ministries/@40.4402047,-79.8853201,15z/data=!4m2!3m1!1s0x0:0x797e1e2640b75762?sa=X&ved=2ahUKEwid64a3-aPcAhVMnOAKHeNnAroQ_BIwCnoECAYQCw",,19.7,40275,0.92548736,1,,0,0,34904,18.2,1
407,,t,267,5448,,,,1.41E+10,Wilkinsburg Public Library,41:29.1,41:29.1,librari':3A 'public':2A 'wilkinsburg':1A,605 Ross Ave,,Wilkinsburg,PA,560600,Match,,Exact,42,3,1003,,15221,0101000020E6100000942D37BDB0F853C097CA36CBC0384440,42:49.8,42:49.8,,t,40.4434,-79.8858,Pittsburgh,f,,Wilkinsburg,15221,http://www.wilkinsburglibrary.org/aboutus.php,,19.7,40275,1.19333944,1,,0,0,34904,18.2,1
314,,t,203,586,,,64,,United Way Of Allegheny County (fit United),17:15.3,17:15.3,"allegheni':4A 'counti':5A 'fit':6A 'unit':1A,7A 'way':2A",1250 Penn Ave,,Pittsburgh,PA,561000,Match,,Exact,42,3,1000,,15230,0101000020E61000005DDC460378FF53C029B3412619394440,17:15.3,40:33.8,,t,40.4461,-79.9917,Strip District,f,126,Pittsburgh,15230,https://uwswpa.org/learn-about-us/,,,,1,1,,1,0,25948,23.3,1
309,,t,198,581,,,144,,Turner School Blessings In A Backpack,17:15.3,17:15.3,backpack':6A 'bless':3A 'school':2A 'turner':1A,747 Wallace Ave,,Pittsburgh,PA,561200,Match,,Exact,42,3,2018,,15221,0101000020E6100000024BAE6271F853C01DD02DCFDE384440,17:15.3,26:53.4,,t,40.4443,-79.8819,Pittsburgh,f,,Wilkinsburgh,15221,https://www.blessingsinabackpack.org/about/how-it-works/,,19.7,40275,1.01005951,1,,0,0,34038,40,1
339,,t,218,611,,,149,,Wilkinsburg Family Center (not AIU),17:15.5,05:17.2,aiu':5A 'center':3A 'famili':2A 'wilkinsburg':1A,807 Wallace Avenue,Suite 205,Pittsburgh,PA,561200,Match,,Exact,42,3,2019,,15221,0101000020E61000001895D40968F853C0B84082E2C7384440,17:15.5,40:48.1,,t,40.4436,-79.8813,Pittsburgh,f,220,Wilkinsburg Allegheny County,15221,https://pa211sw.communityos.org/zf/profile/service/id/792151,,19.7,40275,1.01005951,1,,0,0,34038,40,1
139,Arlington Heights,t,82,411,,,75,,HACP,17:13.7,17:13.7,hacp':1A,3047 Arlington Ave,,Pittsburgh,PA,561600,No_Match,,,42,3,,,15212,0101000020E61000007D5C1B2AC6FD53C061E0B9F770354440,17:13.7,39:02.8,,t,40.4175,-79.9652,Arlington Heights,f,429,Alrington Heights,15210,http://www.hacp.org/about,,57.7,10265,0.96063466,1,,1,0,33684,27.4,1
66,,t,22,338,,,263,,BRiTE Program,17:13.0,17:13.0,brite':1A 'program':2A,201 North Craig Street,,Pittsburgh,PA,562000,Match,,Exact,42,3,1003,,15213,0101000020E610000022FDF675E0FC53C0C49448A297394440,17:13.0,38:23.6,,t,40.4499,-79.9512,North Oakland,f,,North Oakland,15213,http://brite.pitt.edu/,Upitt Program,53,19925,1.36398363,1,,0,0,47366,42.4,1
68,William S. Moorhead Tower,t,24,340,,,190,,Beacon Communities,17:13.0,17:13.0,beacon':1A 'communiti':2A,375 N. Craig Street,,Pittsburgh,PA,562000,Match,,Exact,42,3,2011,,15213,0101000020E6100000B3CD8DE909FD53C08B71FE26143A4440,17:13.0,38:24.6,,t,40.4537,-79.9537,North Oakland,f,,Originally located in MA,15213,https://www.beaconcommunitiesllc.com/pfolio-states/pennsylvania/#undefined,Moorhead Apartment,53,19925,1.62762716,2,,0,0,47366,42.4,1
212,Hill District,t,126,484,,,262,,Moorehead Towers,17:14.4,17:14.4,moorehead':1A 'tower':2A,375 N Craig St,,Pittsburgh,PA,562000,Match,,Exact,42,3,2011,,15213,0101000020E6100000B3CD8DE909FD53C08B71FE26143A4440,17:14.4,39:40.1,,t,40.4537,-79.9537,North Oakland,f,,North Oakland,15213,https://www.moorheadtowerbc.com/,,53,19925,0.56224871,1,,0,0,47366,42.4,1
364,,t,235,4772,,,,,Islamic Center of Pittsburgh Food Pantry,56:28.4,56:28.4,center':2A 'food':5A 'islam':1A 'pantri':6A 'pittsburgh':4A,4100 Bigelow Blvd.,,Pittsburgh,PA,562000,Match,,Exact,42,3,3002,,15213,0101000020E61000008B389D642BFD53C037EB426271394440,56:54.4,56:54.4,,t,40.4488,-79.9558,North Oakland,f,,"North Oakland, Pittsburgh",15213,http://www.icp-pgh.org/social-services/,,53,19925,0.56224871,1,,0,0,47366,42.4,1
403,Oakland,t,266,5421,,,,,Pittsburgh Community Services Inc.,41:55.5,41:55.5,communiti':2A 'inc':4A 'pittsburgh':1A 'servic':3A,249 North Craig Street,,Pittsburgh,PA,562000,Match,,Exact,42,3,1003,,15213,0101000020E6100000100B1060ECFC53C01989754FC3394440,42:27.5,42:27.5,,t,40.4513,-79.9519,North Oakland,f,,Pittsburgh,15213,https://www.pghcsi.org/,,53,19925,1.7426174,2,,0,0,47366,42.4,1
45,Latino Family Center,t,8,317,,,33,,AIU,17:12.8,17:12.8,aiu':1A,5450 Second Avenue,,Pittsburgh,PA,562300,Match,,Exact,42,3,1018,,15207,0101000020E6100000E3FC4D2844FC53C033E197FA79334440,17:12.8,38:12.4,,t,40.4022,-79.9417,Hazelwood,f,162,Hazelwood,15207,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/HazelwoodFC_Oct2015.pdf,Greater Hazelwood Family Center,26,33863,1.73712493,2,,1,1,26738,38.8,1
90,Hazelwood,t,42,362,,,158,,COTRAIC Hazelwood Family Center,17:13.2,17:13.2,center':4A 'cotraic':1A 'famili':3A 'hazelwood':2A,5006 Second Ave,,Pittsburgh,PA,562300,Match,,Exact,42,3,4002,,15207,0101000020E61000001895D40968FC53C0C0EC9E3C2C344440,17:13.2,38:36.2,,t,40.4076,-79.9438,Hazelwood,f,,Hazelwood,15207,http://www.cotraic.org/,Greater Hazelwood Family Center,26,33863,1.29489762,1,,1,1,26738,38.8,1
102,Hazelwood,t,51,374,,,345,,Community Kitchen Pittsburgh,17:13.3,17:13.3,communiti':1A 'kitchen':2A 'pittsburgh':3A,107 Flowers Ave,,Pittsburgh,PA,562300,Match,,Exact,42,3,6002,,15207,0101000020E61000006CA8184A67FC53C043B090847F344440,17:13.3,25:21.4,,t,40.4101,-79.9438,Hazelwood,t,3400,Hazelwood,15207,https://www.communitykitchenpittsburgh.org/,,26,33863,1.75385093,2,,1,1,26738,38.8,1
145,Glen Hazel,t,82,417,,,69,,HACP,17:13.7,17:13.7,hacp':1A,945 Roselle Ct,,Pittsburgh,PA,562300,Match,,Exact,42,3,2007,,15207,0101000020E610000072F90FE9B7FB53C0637AC2120F344440,17:13.7,39:06.2,,t,40.4067,-79.9331,Glen Hazel,f,381,Glen Hazel,15207,http://www.hacp.org/about,,38,14000,1.149101,1,,1,1,26738,38.8,1
203,St. Stephens Church - Fishes and Loaves Cooperative Ministries,t,122,475,,,101,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,5115 2nd Ave,,Pittsburgh,PA,562300,Match,,Exact,42,3,4005,,15229,0101000020E6100000632827DA55FC53C08733BF9A03344440,17:14.3,39:36.2,,t,40.4064,-79.9427,Pittsburgh,f,400,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,1,26738,38.8,1
